Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
INSPECTECH,PENNY LANE ENTERPRISES LLC,1802 MILLS ST,HOUSTON,TX,77026,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2020-05-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INSTALLATION SYSTEMS, LLC","INSTALLATION SYSTEMS, L.L.C.",2141 BINGLE RD,HOUSTON,TX,77055,238340,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2017-12-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INSTALLED BUILDING PRODUCTS OF HOUSTON, LLC","INSTALLED BUILDING PRODUCTS OF HOUSTON, LLC",16526 AIR CENTER BLVD,HOUSTON,TX,77032,238310,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2016-12-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INSTALLS ONE LLC,AMERICAN INSTALLS LLC,5315 FM 1960 RD W STE B183,HOUSTON,TX,77069,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-10-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INSTANT CHIMNEY,INSTANT CHIMNEY LLC,2000 NORTH LOOP W STE 204,HOUSTON,TX,77018,238140,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-07-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INTEGRATED POOL & SPA SOLUTIONS LLC,INTEGRATED POOL & SPA SOLUTIONS LLC,1811 BERING DR STE 100,HOUSTON,TX,77057,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2020-10-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INTEGRENCE CONSTRUCTION,"INTEGRENCE CONSTRUCTION MANAGEMENT, INC.",9310 REID LAKE DR,HOUSTON,TX,77064,238130,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2008-04-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTERIORS UNLIMITED BY DESIGN, INC.","INTERIORS UNLIMITED BY DESIGN, INC.",143 LITCHFIELD LN,HOUSTON,TX,77024,238991,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2023-01-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INTERNATIONAL DRYWALL SYSTEMS INC,"INTERNATIONAL DRYWALL SYSTEMS, INC.",10215 PAPALOTE ST STE 2,HOUSTON,TX,77041,238311,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2025-09-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INTERNATIONAL FIRE PROTECTION INC,"INTERNATIONAL FIRE PROTECTION, INC.",5201 MITCHELLDALE ST STE B6,HOUSTON,TX,77092,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Foreign Corporation (Out-of-State),2005-04-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTERNATIONAL HARDWOOD FLOORING, LLC","INTERNATIONAL HARDWOOD FLOORING, LLC",2114 BINGLE RD,HOUSTON,TX,77055,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-10-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTERNATIONAL STONEWORKS, INC.","INTERNATIONAL STONEWORKS, INC.",8650 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77064,238141,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2016-09-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTERNATIONAL WOMEN IN CONSTRUCTION, LLC",INTERNATIONAL WOMEN IN CONSTRUCTION LLC,9597 JONES RD # 208,HOUSTON,TX,77065,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-03-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
INTERSTELLAR AIR SOLUTIONS LLC,INTERSTELLAR AIR SOLUTIONS LLC,12645 MEMORIAL DR STE F1 # 682,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2026-06-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTERTECH SECURITY, LLC","INTERTECH SECURITY, LLC",219B AIRTEX DR,HOUSTON,TX,77090,238210,Electrical Contractors and Other Wiring Installation,Corporation / Corporate Entity,2018-04-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"INTEX FLOORING, L.L.C.","INTEX FLOORING, L.L.C.",8316 WILLOW PLACE DR N BLDG C,HOUSTON,TX,77070,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-09-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"IPEC, INC.","IPEC, INC.",840 GESSNER RD STE 950,HOUSTON,TX,77024,238990,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2026-03-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
IRON ACCESS,"GREATER HOUSTON ACCESS, INC.",1823 SHERWOOD FOREST ST,HOUSTON,TX,77043,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2019-03-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
IRON TOP DESIGNS LLC,IRON TOP DESIGNS LLC,14041 CHRISMAN RD,HOUSTON,TX,77039,238190,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2021-12-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
IRONOAK STONEWORKS INC,IRONOAK STONEWORKS INC.,16745 NORTH FWY STE B,HOUSTON,TX,77090,238140,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2025-12-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
IRRIGATION RESOURCES INC,"IRRIGATION RESOURCES, INC.",6020 JESSAMINE ST STE 206,HOUSTON,TX,77081,238221,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1995-03-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"IS2, L.L.C.","IS2, L.L.C.",6627 W T C JESTER BLVD,HOUSTON,TX,77091,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2024-12-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ISI DESIGN AND INSTALLATION SOLUTIONS, INC.","ISI DESIGN AND INSTALLATION SOLUTIONS, INC.",15625 VICKERY DR,HOUSTON,TX,77032,238390,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2024-12-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ISLAND CABLING LLC,ISLAND CABLING LLC,17350 STATE HIGHWAY 249 STE 220,HOUSTON,TX,77064,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2024-05-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ISTUDIO PROJECTS INC.,ISTUDIO PROJECTS INC.,5100 WESTHEIMER RD STE 200,HOUSTON,TX,77056,238290,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-08-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
IT DIMENSIONS INC,"IT DIMENSIONS, INC.",5723 STAR LN,HOUSTON,TX,77057,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2001-06-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J & E HVAC SOLUTIONS LLC,J & E HVAC SOLUTIONS LLC,4405 TELEPHONE RD,HOUSTON,TX,77087,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J & J ELECTRICAL SERVICES & CONTROLS, INC.","J & J ELECTRICAL SERVICES & CONTROLS, INC.",1107 UPLAND DR STE A,HOUSTON,TX,77043,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1993-07-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J & S MECHANICAL CONTRACTORS, INC.","J & S MECHANICAL CONTRACTORS, INC.",2111 W 34TH ST,HOUSTON,TX,77018,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1990-01-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J A & J ALARMS & STEREOS/ANGEL'S COOLING & HEATING,JOSE ANGEL CAZARES,122 E RIVERWOOD DR,HOUSTON,TX,77076,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2006-04-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J B S PLUMBING SERVICES INCORPORATED,J B S PLUMBING SERVICES INCORPORATED,17702 RED WOLF DR,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2013-07-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J F MILLWORK, INC.","J F MILLWORK, INC.",5718 BINGLE RD STE B,HOUSTON,TX,77092,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2017-05-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J L WOOD ELECTRIC CO INC,"J. L. WOOD ELECTRIC CO., INC.",5415 YALE ST,HOUSTON,TX,77091,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1996-01-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J T LANEHART ELECTRIC COMPANY INC,"J. T. LANEHART ELECTRIC COMPANY, INC.",2033 BINGLE RD,HOUSTON,TX,77055,238211,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1988-02-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J T LANEHART ELECTRIC COMPANY INC,"J. T. LANEHART ELECTRIC COMPANY, INC.",16319 WAVERLY DR,HOUSTON,TX,77032,238211,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2004-10-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J T VAUGHN CONSTRUCTION COMPANY INC,"J. T. VAUGHN ENTERPRISES, INC.",10355 WESTPARK DR,HOUSTON,TX,77042,238190,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2000-08-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J W EAST MECHANICAL, INC.","J W EAST MECHANICAL, INC.",2627 TALINA WAY,HOUSTON,TX,77080,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2012-07-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J&E SIFUENTES LLC,J&E SIFUENTES LLC,10810 TELEPHONE RD TRLR 606,HOUSTON,TX,77075,238110,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2017-04-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J&M BROTHERS LLC,J&M BROTHERS LLC,903 HODGKINS ST STE 102,HOUSTON,TX,77032,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-08-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J. LOVEJOY MECHANICAL CONTRACTORS, INC.","J. LOVEJOY MECHANICAL CONTRACTORS, INC.",6651 SIGNAT DR,HOUSTON,TX,77041,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1983-02-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"J.Q. BRICK REPAIR & RESTORATION SERVICES, LLC","J.Q. BRICK REPAIR & RESTORATION SERVICES, LLC",8433 NORTHERN ST,HOUSTON,TX,77071,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-01-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J.R. JONES ROOFING,ESKOLA LLC,5511 MITCHELLDALE ST,HOUSTON,TX,77092,238160,Roofing Contractors,Corporation / Corporate Entity,2024-11-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
J.R.WHOLESALE FLOORING LLC,J.R.WHOLESALE FLOORING LLC,2624 LAUDER RD,HOUSTON,TX,77039,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2021-06-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JAC'S MECHANICAL, LLC","JAC'S MECHANICAL, LLC",8411 AMBLEWOOD DR,HOUSTON,TX,77072,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2017-03-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JACOBI A/C & HEATING,"JACOBI ENTERPRISES, INC.",5616 MITCHELLDALE ST,HOUSTON,TX,77092,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,1988-11-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JAMES CIOSEK,JAMES W CIOSEK,1519 OXFORD ST,HOUSTON,TX,77008,238990,"Construction (General, Civil, Specialty Trades)",Type IS,2007-02-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JAMES DAWSON DESIGN, INC.","JAMES DAWSON DESIGN, INC.",1802 UTAH ST,HOUSTON,TX,77007,238191,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2003-07-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JAVCO AIR CONDITIONING & HEATING, LLC","JAVCO AIR CONDITIONING & HEATING, LLC",9541 EXETER ST,HOUSTON,TX,77093,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2023-01-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JAVELINA CONTRACTING,JAVELINA CONTRACTING LLC,13110 DAYWOOD DR,HOUSTON,TX,77038,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-10-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JAY-CO ENTERPRISES, LLC","JAY-CO ENTERPRISES, LLC",2307 KNIGHT ST,HOUSTON,TX,77093,238160,Roofing Contractors,Limited Liability Company (LLC),2020-02-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JB ELECTRICAL LLC,JB ELECTRICAL LLC,12727 WESTMERE DR,HOUSTON,TX,77077,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-06-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JB IRRIGATION AND SERVICES,JUSTIN BIELAMOWICZ,8070 TAYLOR ST,HOUSTON,TX,77064,238992,"Construction (General, Civil, Specialty Trades)",Type IS,2020-01-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JBC STEEL,JUAN GABRIEL COVARRUBIAS,6914 ASHBURN ST,HOUSTON,TX,77061,238122,"Construction (General, Civil, Specialty Trades)",Type IS,2016-07-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JC ELECTRIC TEAM, LLC","JC ELECTRIC TEAM, LLC",10407 CLEARWOOD CROSSING BLVD,HOUSTON,TX,77075,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2021-07-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JC ELECTRICAL SERVICES,"JC ELECTRICAL SERVICES, INC.",11430 BISSONNET ST STE D5,HOUSTON,TX,77099,238211,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2010-02-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JC STONE EXPERTS INC,JC STONE EXPERTS INC,5202 DOW RD,HOUSTON,TX,77040,238392,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-02-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JC&C ROOFING,"JC&C GROUP, LLC",1220 BLALOCK RD STE 316,HOUSTON,TX,77055,238160,Roofing Contractors,Limited Liability Company (LLC),2020-08-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JD COOLING LLC,JD COOLING LLC,8218 ARROWHEAD LN,HOUSTON,TX,77075,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-04-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JD ROOFING, INC.","JD ROOFING, INC.",4713 AMALIE ST,HOUSTON,TX,77093,238160,Roofing Contractors,Texas Corporation,2019-01-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JDH ENERGY SOLUTIONS, LLC","JDH ENERGY SOLUTIONS, LLC",952 ECHO LN STE 100,HOUSTON,TX,77024,238292,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-07-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JDJ CARPET SERVICE,JOSE R GARCIA,6506 ROCKBY DR,HOUSTON,TX,77085,238330,"Construction (General, Civil, Specialty Trades)",Type IS,2019-10-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JEBCO INC,JEBCO INC.,3608 BERKLEY ST,HOUSTON,TX,77087,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1988-02-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JELLYFISH LIGHTING,"BIG FISH AUTOMATION LLC, DBA JELLYFISH LIGHTING",9001 JAMEEL RD STE 130,HOUSTON,TX,77040,238210,Electrical Contractors and Other Wiring Installation,Corporation / Corporate Entity,2024-11-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JEM WOODWORKING LLC,JEM WOODWORKING LLC,826 QUIET SPRING LN,HOUSTON,TX,77062,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2020-07-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JENKINS RESTORATION,"JENKINS SERVICES, INC.",1424 N SAM HOUSTON PKWY E STE 100,HOUSTON,TX,77032,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Foreign Corporation (Out-of-State),2025-10-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JEON DESIGNS LLC,JEON DESIGNS LLC,2801 WATERWALL DR,HOUSTON,TX,77056,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-09-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JEREMY TAYLOR,JEREMY EDWARD TAYLOR,12114 SILVER CREEK DR,HOUSTON,TX,77070,238192,"Construction (General, Civil, Specialty Trades)",Type IS,2026-07-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JET MAN SERVICES,HAL W THACKSTON,3847 FERNGLADE DR,HOUSTON,TX,77068,238210,Electrical Contractors and Other Wiring Installation,Type IS,2008-05-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JETERO INVESTMENT COMPANY,JETERO INVESTMENT COMPANY,7500 SAN FELIPE ST STE 750,HOUSTON,TX,77063,238200,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1994-11-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JETERO INVESTMENT COMPANY,JETERO INVESTMENT COMPANY,1616 S VOSS RD STE 530,HOUSTON,TX,77057,238290,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2013-04-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JIM COOLING AND HEATING SERVICES LLC,JIM COOLING AND HEATING SERVICES LLC,923 CRESTBROOK DR,HOUSTON,TX,77038,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-04-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JIRETH INSULATION OF HOUSTON,"JIRETH CONSTRUCTION, LLC",16226 LOCH KATRINE LN,HOUSTON,TX,77084,238310,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-03-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JLG STRUCTURES, INC.","JLG STRUCTURES, INC.",350 N SAM HOUSTON PKWY E STE 104B,HOUSTON,TX,77060,238110,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-10-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JMG CONSTRUCTION INC,"JMG CONSTRUCTION, INC.",12399 DOVER ST,HOUSTON,TX,77031,238910,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2006-12-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JMI ELECTRICAL,JON M IVIE,1831 BARLETON WAY,HOUSTON,TX,77058,238210,Electrical Contractors and Other Wiring Installation,Type IS,2020-08-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JN'L ELECTRIC, INCORPORATED","JN'L ELECTRIC, INCORPORATED",13502 E CYPRESS FOREST DR,HOUSTON,TX,77070,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2026-06-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JNC CONSTRUCTIVE REMEDIES,JNC CONSTRUCTIVE REMEDIES LLC,6718 VICKIE SPRINGS LN,HOUSTON,TX,77086,238321,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JOAQUIN OLAVERRIA DESIGN AND DEVELOPMENT LLC,JOAQUIN OLAVERRIA DESIGN AND DEVELOPMENT LLC,2226 RICHMOND AVE,HOUSTON,TX,77098,238390,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-01-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"JOE GAROFALO ROOFING, INC.","JOE GAROFALO ROOFING, INC.",6201 W 34TH ST STE A,HOUSTON,TX,77092,238160,Roofing Contractors,Texas Corporation,2023-02-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JOE LEMA PLUMBING CO,JOSEPH J LEMA,116 W 15TH ST,HOUSTON,TX,77008,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,1988-02-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JOE SWARTZ ELECTRIC COMPANY,"JOE SWARTZ ELECTRIC CO., LTD.",7200 ROSWELL ST,HOUSTON,TX,77022,238212,"Construction (General, Civil, Specialty Trades)",Type PL,1988-04-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
JOHN COLLINS,JOHN COLLINS,11718 LEADER ST,HOUSTON,TX,77072,238321,"Construction (General, Civil, Specialty Trades)",Type IS,2016-01-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
